alert_id,transaction_id,client_id,date,hour,amount,transaction_type,counterparty_country,alert_confidence,ml_suspicion_score,reason_codes,explanation,is_suspicious
AML-2024-0667,TXN_03910,CLIENT_047,2025-03-30,19,8098.64,ONLINE_PAYMENT,UK,HIGH,0.8240889986982749,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,098.64 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0668,TXN_00915,CLIENT_011,2024-06-09,14,8002.93,ONLINE_PAYMENT,France,HIGH,0.8237869667434634,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,002.93 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0669,TXN_09801,CLIENT_002,2024-01-10,19,9433.16,ONLINE_PAYMENT,Germany,HIGH,0.8234363329926129,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,433.16 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0670,TXN_01238,CLIENT_041,2025-12-09,20,8275.35,ONLINE_PAYMENT,UK,HIGH,0.8234330368531753,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,275.35 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0671,TXN_01140,CLIENT_032,2024-06-11,13,7586.1,CARD_PAYMENT,Germany,HIGH,0.8227536176361697,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,586.10 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0672,TXN_06586,CLIENT_015,2024-09-09,13,8150.83,CARD_PAYMENT,UK,HIGH,0.822259630118198,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,150.83 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0673,TXN_08558,CLIENT_031,2024-12-20,10,9620.58,ONLINE_PAYMENT,France,HIGH,0.8220222616705777,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,620.58 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0674,TXN_09446,CLIENT_007,2024-07-24,12,8461.06,WIRE_TRANSFER,UK,HIGH,0.8218738769374418,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,461.06 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0675,TXN_02897,CLIENT_026,2025-06-12,18,8547.17,ONLINE_PAYMENT,Germany,HIGH,0.8217445831339651,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,547.17 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0676,TXN_08129,CLIENT_039,2025-08-08,10,7906.62,ONLINE_PAYMENT,USA,HIGH,0.8213906129424641,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,906.62 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0677,TXN_07818,CLIENT_045,2025-07-11,12,8076.58,ONLINE_PAYMENT,France,HIGH,0.8205021572881764,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,076.58 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0678,TXN_04102,CLIENT_040,2024-04-27,12,8218.38,ONLINE_PAYMENT,UK,HIGH,0.8202913583138144,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,218.38 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0679,TXN_08715,CLIENT_042,2025-09-11,13,9087.66,ONLINE_PAYMENT,UK,HIGH,0.8197476458186209,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,087.66 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0680,TXN_06671,CLIENT_007,2024-04-08,12,8885.9,ONLINE_PAYMENT,UK,HIGH,0.8197087323275002,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,885.90 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0681,TXN_06584,CLIENT_036,2024-06-25,12,7848.9,WIRE_TRANSFER,UK,HIGH,0.8197007010210782,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,848.90 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0682,TXN_09547,CLIENT_039,2024-01-10,9,8201.26,CARD_PAYMENT,UK,HIGH,0.8180208506699966,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,201.26 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0683,TXN_03764,CLIENT_022,2024-09-28,18,8973.88,CARD_PAYMENT,UK,HIGH,0.8179194212860754,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,973.88 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0684,TXN_09442,CLIENT_018,2024-04-26,18,7972.34,CARD_PAYMENT,Germany,HIGH,0.8178465043155438,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,972.34 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0685,TXN_00984,CLIENT_044,2025-12-11,18,7671.76,ONLINE_PAYMENT,Germany,HIGH,0.817731500981241,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,671.76 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0686,TXN_00626,CLIENT_044,2024-02-10,17,9125.71,ONLINE_PAYMENT,UK,HIGH,0.8171166773108669,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,125.71 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0687,TXN_04489,CLIENT_026,2024-12-20,18,8062.64,CARD_PAYMENT,UK,HIGH,0.8168760513277333,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,062.64 in threshold range); ML high confidence (score: 0.82).",1
AML-2024-0688,TXN_00070,CLIENT_015,2024-08-31,16,8535.38,CARD_PAYMENT,France,HIGH,0.8166683426476985,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,535.38 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0689,TXN_01326,CLIENT_007,2025-01-28,14,9299.3,TRANSFER,Germany,HIGH,0.8163795110529657,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,299.30 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0690,TXN_09931,CLIENT_040,2024-11-10,13,9897.22,WIRE_TRANSFER,UK,HIGH,0.8160149222101905,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,897.22 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0691,TXN_01081,CLIENT_024,2025-04-21,19,8046.96,ONLINE_PAYMENT,UK,HIGH,0.8153211423772272,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,046.96 in threshold range); ML high confidence (score: 0.82).",0
AML-2024-0692,TXN_02829,CLIENT_020,2025-03-17,14,9596.52,CARD_PAYMENT,UK,HIGH,0.8136738667667904,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,596.52 in threshold range); ML high confidence (score: 0.81).",1
AML-2024-0693,TXN_08674,CLIENT_027,2025-11-04,14,8001.55,ONLINE_PAYMENT,UK,HIGH,0.8136336961419087,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,001.55 in threshold range); ML high confidence (score: 0.81).",1
AML-2024-0694,TXN_02473,CLIENT_024,2024-08-05,21,8305.88,ONLINE_PAYMENT,UK,HIGH,0.8133704021169089,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,305.88 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0695,TXN_03500,CLIENT_041,2024-06-14,17,8469.14,ONLINE_PAYMENT,USA,HIGH,0.8121610718809439,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,469.14 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0696,TXN_07198,CLIENT_026,2025-01-19,17,8152.85,CARD_PAYMENT,UK,HIGH,0.8118379613935375,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,152.85 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0697,TXN_01630,CLIENT_011,2025-04-12,11,33048.38,CARD_PAYMENT,Germany,HIGH,0.8105002117992656,LARGE_TRANSFER|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 33,048.38); ML high confidence (score: 0.81).",1
AML-2024-0698,TXN_02832,CLIENT_041,2025-11-06,17,7805.59,TRANSFER,UK,HIGH,0.8101835431228988,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,805.59 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0699,TXN_04033,CLIENT_001,2024-11-16,19,7953.41,ONLINE_PAYMENT,UK,HIGH,0.8096806814741249,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,953.41 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0700,TXN_03531,CLIENT_041,2024-03-08,21,7795.16,WIRE_TRANSFER,USA,HIGH,0.8086166070677947,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,795.16 in threshold range); ML high confidence (score: 0.81).",1
AML-2024-0701,TXN_00760,CLIENT_045,2025-02-20,17,7634.27,CARD_PAYMENT,UK,HIGH,0.8064379732058753,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,634.27 in threshold range); ML high confidence (score: 0.81).",1
AML-2024-0702,TXN_01245,CLIENT_039,2025-05-06,15,8317.63,CARD_PAYMENT,UK,HIGH,0.8052975499020079,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,317.63 in threshold range); ML high confidence (score: 0.81).",0
AML-2024-0703,TXN_07751,CLIENT_044,2025-01-31,17,8008.67,TRANSFER,UK,HIGH,0.8047140301710042,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,008.67 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0704,TXN_05692,CLIENT_037,2024-03-15,20,8266.87,CARD_PAYMENT,France,HIGH,0.803808064396396,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,266.87 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0705,TXN_03244,CLIENT_018,2025-02-07,12,8038.99,CARD_PAYMENT,Germany,HIGH,0.8033918719551426,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,038.99 in threshold range); ML high confidence (score: 0.80).",1
AML-2024-0706,TXN_00629,CLIENT_020,2025-12-15,9,7804.97,CARD_PAYMENT,UK,HIGH,0.8032858118145841,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,804.97 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0707,TXN_06514,CLIENT_026,2025-07-08,21,9735.66,CARD_PAYMENT,France,HIGH,0.8014175052569564,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,735.66 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0708,TXN_03249,CLIENT_029,2025-04-29,11,9763.29,TRANSFER,France,HIGH,0.8012230657905519,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,763.29 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0709,TXN_07047,CLIENT_008,2025-01-10,14,8593.29,TRANSFER,Germany,HIGH,0.8007636104983925,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,593.29 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0710,TXN_09220,CLIENT_041,2025-05-29,19,7679.69,ONLINE_PAYMENT,USA,HIGH,0.7989404484487886,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,679.69 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0711,TXN_00509,CLIENT_001,2024-02-27,22,9128.52,WIRE_TRANSFER,UK,HIGH,0.7973786582576872,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,128.52 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0712,TXN_00456,CLIENT_001,2025-07-23,14,9263.23,ONLINE_PAYMENT,USA,HIGH,0.7971640438766983,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,263.23 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0713,TXN_03360,CLIENT_001,2025-03-28,12,7688.32,ONLINE_PAYMENT,USA,HIGH,0.7962849115434695,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,688.32 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0714,TXN_03985,CLIENT_020,2024-06-03,16,8197.21,TRANSFER,UK,HIGH,0.7962773655402644,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,197.21 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0715,TXN_06866,CLIENT_040,2025-10-07,12,7502.55,ONLINE_PAYMENT,Germany,HIGH,0.796183851993681,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,502.55 in threshold range); ML high confidence (score: 0.80).",1
AML-2024-0716,TXN_02944,CLIENT_048,2025-04-29,10,8548.36,WIRE_TRANSFER,UK,HIGH,0.796140498416445,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,548.36 in threshold range); ML high confidence (score: 0.80).",0
AML-2024-0717,TXN_00537,CLIENT_041,2024-06-07,17,8043.25,ONLINE_PAYMENT,USA,HIGH,0.7945820965369415,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,043.25 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0718,TXN_03804,CLIENT_040,2025-01-07,17,9904.6,CARD_PAYMENT,France,HIGH,0.7944803596108929,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,904.60 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0719,TXN_05864,CLIENT_045,2024-05-24,14,7740.31,TRANSFER,UK,HIGH,0.7932718661579865,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,740.31 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0720,TXN_03736,CLIENT_020,2024-10-08,10,8145.44,TRANSFER,UK,HIGH,0.7918765859009151,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,145.44 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0721,TXN_09341,CLIENT_037,2024-05-24,16,8148.26,CARD_PAYMENT,France,HIGH,0.7907980936890516,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,148.26 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0722,TXN_07675,CLIENT_040,2024-11-03,13,9467.65,ONLINE_PAYMENT,USA,HIGH,0.7906654515770173,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,467.65 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0723,TXN_04494,CLIENT_045,2024-05-19,14,7744.6,ONLINE_PAYMENT,USA,HIGH,0.7898913405677471,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,744.60 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0724,TXN_00492,CLIENT_045,2025-02-09,14,7598.89,CARD_PAYMENT,France,HIGH,0.7887427504857158,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,598.89 in threshold range); ML high confidence (score: 0.79).",1
AML-2024-0725,TXN_08181,CLIENT_039,2024-04-04,12,7941.55,TRANSFER,USA,HIGH,0.7885554544597284,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,941.55 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0726,TXN_05792,CLIENT_018,2025-03-22,11,7940.65,WIRE_TRANSFER,USA,HIGH,0.7883306789987707,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,940.65 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0727,TXN_01236,CLIENT_002,2025-02-22,18,7516.28,ONLINE_PAYMENT,France,HIGH,0.7869260880302211,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,516.28 in threshold range); ML high confidence (score: 0.79).",1
AML-2024-0728,TXN_00928,CLIENT_016,2024-04-18,13,7527.62,ONLINE_PAYMENT,USA,HIGH,0.7862991757936888,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,527.62 in threshold range); ML high confidence (score: 0.79).",1
AML-2024-0729,TXN_08864,CLIENT_048,2025-04-26,17,7653.44,ONLINE_PAYMENT,France,HIGH,0.7858623411572104,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,653.44 in threshold range); ML high confidence (score: 0.79).",0
AML-2024-0730,TXN_03658,CLIENT_026,2025-06-17,20,8191.42,ONLINE_PAYMENT,UK,HIGH,0.7847323282196104,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,191.42 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0731,TXN_06049,CLIENT_048,2025-01-22,10,7849.42,WIRE_TRANSFER,UK,HIGH,0.7838224854521072,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,849.42 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0732,TXN_09037,CLIENT_047,2024-09-25,20,9747.25,ONLINE_PAYMENT,France,HIGH,0.7831148748856529,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,747.25 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0733,TXN_05649,CLIENT_007,2024-04-29,15,7775.91,ONLINE_PAYMENT,USA,HIGH,0.7822533774968619,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,775.91 in threshold range); ML high confidence (score: 0.78).",1
AML-2024-0734,TXN_02921,CLIENT_044,2025-03-21,17,7720.2,WIRE_TRANSFER,UK,HIGH,0.7822345023240337,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,720.20 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0735,TXN_05850,CLIENT_023,2024-06-26,21,8723.71,ONLINE_PAYMENT,UK,HIGH,0.7809186310775328,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,723.71 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0736,TXN_04554,CLIENT_045,2024-01-23,17,9479.78,TRANSFER,USA,HIGH,0.780015048809582,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,479.78 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0737,TXN_05144,CLIENT_019,2024-01-27,9,9284.33,ONLINE_PAYMENT,USA,HIGH,0.7799343766836566,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,284.33 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0738,TXN_08290,CLIENT_037,2025-04-15,15,8994.3,CARD_PAYMENT,USA,HIGH,0.7782494847227983,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,994.30 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0739,TXN_01019,CLIENT_027,2024-06-13,10,9660.63,CARD_PAYMENT,Germany,HIGH,0.7781481566911959,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,660.63 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0740,TXN_03506,CLIENT_002,2024-12-27,19,7544.2,ONLINE_PAYMENT,France,HIGH,0.7769755985578677,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,544.20 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0741,TXN_01771,CLIENT_038,2024-04-22,17,7727.41,ONLINE_PAYMENT,France,HIGH,0.775921394632664,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,727.41 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0742,TXN_03071,CLIENT_045,2025-02-25,9,7660.6,ONLINE_PAYMENT,UK,HIGH,0.775286704776966,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,660.60 in threshold range); ML high confidence (score: 0.78).",0
AML-2024-0743,TXN_06195,CLIENT_027,2024-11-24,12,7798.08,ONLINE_PAYMENT,USA,HIGH,0.773628391480434,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,798.08 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0744,TXN_04057,CLIENT_013,2024-04-14,19,23545.17,CARD_PAYMENT,Germany,HIGH,0.7726877728303329,LARGE_TRANSFER|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 23,545.17); ML high confidence (score: 0.77).",1
AML-2024-0745,TXN_05890,CLIENT_018,2025-06-11,13,8346.22,ONLINE_PAYMENT,UK,HIGH,0.7720180761545653,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,346.22 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0746,TXN_08962,CLIENT_026,2025-05-07,17,8400.23,ONLINE_PAYMENT,Germany,HIGH,0.7711144780072899,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,400.23 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0747,TXN_04830,CLIENT_005,2025-03-16,17,9778.64,WIRE_TRANSFER,UK,HIGH,0.7708813439282521,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,778.64 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0748,TXN_04733,CLIENT_039,2024-01-05,13,8589.39,TRANSFER,USA,HIGH,0.7690010928444799,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,589.39 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0749,TXN_08695,CLIENT_039,2025-01-07,14,9236.01,ONLINE_PAYMENT,UK,HIGH,0.7679281779555721,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,236.01 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0750,TXN_08532,CLIENT_018,2025-06-28,20,7726.4,CARD_PAYMENT,UK,HIGH,0.7678551393408349,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,726.40 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0751,TXN_05001,CLIENT_039,2024-01-11,15,8050.01,CARD_PAYMENT,UK,HIGH,0.7675978636895568,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,050.01 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0752,TXN_05327,CLIENT_028,2025-07-28,13,7535.44,ONLINE_PAYMENT,France,HIGH,0.7663216835524138,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,535.44 in threshold range); ML high confidence (score: 0.77).",0
AML-2024-0753,TXN_07220,CLIENT_048,2024-01-17,10,7732.2,ONLINE_PAYMENT,UK,HIGH,0.7641964472685941,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,732.20 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0754,TXN_07501,CLIENT_041,2025-08-09,17,9950.94,ONLINE_PAYMENT,UK,HIGH,0.7602556959725235,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,950.94 in threshold range); ML high confidence (score: 0.76).",1
AML-2024-0755,TXN_05677,CLIENT_030,2024-03-22,15,7754.37,ONLINE_PAYMENT,France,HIGH,0.7599518998663634,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,754.37 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0756,TXN_07618,CLIENT_049,2024-09-20,9,64353.44,TRANSFER,France,HIGH,0.7597289370665,LARGE_TRANSFER|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 64,353.44); ML high confidence (score: 0.76).",1
AML-2024-0757,TXN_08137,CLIENT_013,2024-08-25,18,9013.15,ONLINE_PAYMENT,UK,HIGH,0.7592500394191984,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,013.15 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0758,TXN_01499,CLIENT_035,2025-04-19,4,125.94,CARD_PAYMENT,France,HIGH,0.7583058212149286,UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (04:00); ML high confidence (score: 0.76).,1
AML-2024-0759,TXN_00727,CLIENT_039,2024-06-17,16,8135.14,ONLINE_PAYMENT,UK,HIGH,0.7577262789790911,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,135.14 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0760,TXN_07722,CLIENT_034,2024-10-26,12,57598.66,ONLINE_PAYMENT,France,HIGH,0.757145069429356,LARGE_TRANSFER|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 57,598.66); ML high confidence (score: 0.76).",1
AML-2024-0761,TXN_07663,CLIENT_026,2025-01-04,17,9558.82,ONLINE_PAYMENT,France,HIGH,0.7560062397196461,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,558.82 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0762,TXN_08599,CLIENT_017,2025-02-06,16,7887.9,ONLINE_PAYMENT,UK,HIGH,0.7557414477566111,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,887.90 in threshold range); ML high confidence (score: 0.76).",0
AML-2024-0763,TXN_03981,CLIENT_039,2025-05-19,11,7633.69,ONLINE_PAYMENT,UK,HIGH,0.7550454069994162,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,633.69 in threshold range); ML high confidence (score: 0.76).",1
AML-2024-0764,TXN_00128,CLIENT_021,2025-01-27,15,8573.36,ONLINE_PAYMENT,UK,HIGH,0.7508497929804885,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,573.36 in threshold range); ML high confidence (score: 0.75).",0
AML-2024-0765,TXN_08464,CLIENT_011,2025-12-17,9,61254.4,CASH_DEPOSIT,UK,HIGH,0.7494311514061706,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 61,254.40); cash-based transaction (CASH_DEPOSIT).",0
